key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_KINGMI105_05368_SEQ_00,烏克拉瑪特看起來非常重視事態的發展。
1,TEXT_KINGMI105_05368_SEQ_01,
2,TEXT_KINGMI105_05368_SEQ_02,
3,TEXT_KINGMI105_05368_SEQ_03,
4,TEXT_KINGMI105_05368_SEQ_04,
5,TEXT_KINGMI105_05368_SEQ_05,
6,TEXT_KINGMI105_05368_SEQ_06,
7,TEXT_KINGMI105_05368_SEQ_07,
8,TEXT_KINGMI105_05368_SEQ_08,
9,TEXT_KINGMI105_05368_SEQ_09,
10,TEXT_KINGMI105_05368_SEQ_10,
11,TEXT_KINGMI105_05368_SEQ_11,
12,TEXT_KINGMI105_05368_SEQ_12,
13,TEXT_KINGMI105_05368_SEQ_13,
14,TEXT_KINGMI105_05368_SEQ_14,
15,TEXT_KINGMI105_05368_SEQ_15,
16,TEXT_KINGMI105_05368_SEQ_16,
17,TEXT_KINGMI105_05368_SEQ_17,
18,TEXT_KINGMI105_05368_SEQ_18,
19,TEXT_KINGMI105_05368_SEQ_19,
20,TEXT_KINGMI105_05368_SEQ_20,
21,TEXT_KINGMI105_05368_SEQ_21,
22,TEXT_KINGMI105_05368_SEQ_22,
23,TEXT_KINGMI105_05368_SEQ_23,
24,TEXT_KINGMI105_05368_TODO_00,與忘斷軍的嚮導對話
25,TEXT_KINGMI105_05368_TODO_01,與忘斷軍的嚮導對話
26,TEXT_KINGMI105_05368_TODO_02,在通用研究室尋找安全卡
27,TEXT_KINGMI105_05368_TODO_03,在通用研究室的<hex:02280CFF05>EObj<hex:F61EBE9F0103>處使用<hex:02100103><hex:022811FF0A>EventItem<hex:F61E93370103>
28,TEXT_KINGMI105_05368_TODO_04,在所長室前的<hex:02280CFF05>EObj<hex:F61EBEA00103>處使用<hex:02100103><hex:022811FF0A>EventItem<hex:F61E934D0103>
29,TEXT_KINGMI105_05368_TODO_05,與薩瑞加對話
30,TEXT_KINGMI105_05368_TODO_06,調查<hex:02280CFF05>EObj<hex:F61EBEA30103>，輸入正確的數字
31,TEXT_KINGMI105_05368_TODO_07,在第二實驗室前的<hex:02280CFF05>EObj<hex:F61EBEA10103>處使用<hex:02100103><hex:022811FF0A>EventItem<hex:F61E93380103>
32,TEXT_KINGMI105_05368_TODO_08,與古魯加對話
33,TEXT_KINGMI105_05368_TODO_09,與謝爾對話
34,TEXT_KINGMI105_05368_TODO_10,調查終端，正確設定電路
35,TEXT_KINGMI105_05368_TODO_11,與謝爾對話
36,TEXT_KINGMI105_05368_TODO_12,
37,TEXT_KINGMI105_05368_TODO_13,
38,TEXT_KINGMI105_05368_TODO_14,
39,TEXT_KINGMI105_05368_TODO_15,
40,TEXT_KINGMI105_05368_TODO_16,
41,TEXT_KINGMI105_05368_TODO_17,
42,TEXT_KINGMI105_05368_TODO_18,
43,TEXT_KINGMI105_05368_TODO_19,
44,TEXT_KINGMI105_05368_TODO_20,
45,TEXT_KINGMI105_05368_TODO_21,
46,TEXT_KINGMI105_05368_TODO_22,
47,TEXT_KINGMI105_05368_TODO_23,
48,TEXT_KINGMI105_05368_ORIGINALSPHENE_000_001,你和大家都在不停地奔走，<hex:02100103>我也得找找有沒有我能做的事情……！
49,TEXT_KINGMI105_05368_WUKLAMAT_000_010,大家要遷往圖萊尤拉，這我沒意見。<hex:02100103>但是…………
50,TEXT_KINGMI105_05368_WUKLAMAT_000_011,先王想要守護的東西，<hex:02100103>正從亞歷山德里亞一點點地消失。<hex:02100103>大家的笑容、明朗、平靜……。
51,TEXT_KINGMI105_05368_ORIGINALSPHENE_000_012,烏克拉瑪特……。
52,TEXT_KINGMI105_05368_WUKLAMAT_000_013,我絕不能讓她的珍視之物繼續被奪走。<hex:02100103>我答應過她，要守護亞歷山德里亞……！
53,TEXT_KINGMI105_05368_WUKLAMAT_000_014,（★未使用／刪除予定★）
54,TEXT_KINGMI105_05368_WUKLAMAT_000_015,（★未使用／刪除予定★）
55,TEXT_KINGMI105_05368_WUKLAMAT_000_016,（★未使用／刪除予定★）
56,TEXT_KINGMI105_05368_ORIGINALSPHENE_000_017,為什麼……會這樣。<hex:02100103>我聽說她背叛了你們……。
57,TEXT_KINGMI105_05368_WUKLAMAT_000_018,為什麼呢……我和先王，或許很像吧。<hex:02100103>都喜歡大家的笑容，卻又無法獨自完成任何事……
58,TEXT_KINGMI105_05368_WUKLAMAT_100_018,想要守護的東西有那麼多，卻總是力不從心。<hex:02100103>因為害怕這種無力感，心裡總是希望能有人……能有人來與我攜手……
59,TEXT_KINGMI105_05368_ORIGINALSPHENE_110_018,（★未使用／刪除予定★）
60,TEXT_KINGMI105_05368_ORIGINALSPHENE_120_018,（★未使用／刪除予定★）
61,TEXT_KINGMI105_05368_ORIGINALSPHENE_130_018,（★未使用／刪除予定★）
62,TEXT_KINGMI105_05368_WUKLAMAT_000_019,啊，原來如此……是這樣啊。
63,TEXT_KINGMI105_05368_WUKLAMAT_000_020,我一定是想和她成為朋友。<hex:02100103>想和她成為朋友。
64,TEXT_KINGMI105_05368_WUKLAMAT_100_020,所以，我才絕不能放開她臨終前小心翼翼伸出的那隻手……<hex:02100103>以及拜託我守護這個國家的約定。
65,TEXT_KINGMI105_05368_ORIGINALSPHENE_110_020,……她到最後，交到了一個好朋友呢。
66,TEXT_KINGMI105_05368_WUKLAMAT_120_020,我也想和你攜手同行。
67,TEXT_KINGMI105_05368_WUKLAMAT_130_020,當你跌倒、痛苦到無法動彈時，我一定會立刻趕到。<hex:02100103>所以當我的力量不夠時，也請你助我一臂之力。
68,TEXT_KINGMI105_05368_WUKLAMAT_140_020,我們一起守護亞歷山德里亞吧！
69,TEXT_KINGMI105_05368_ORIGINALSPHENE_150_020,嗯，一定！
70,TEXT_KINGMI105_05368_Q1_000_000,你說什麼？
71,TEXT_KINGMI105_05368_A1_000_001,我也來幫忙！
72,TEXT_KINGMI105_05368_A1_000_002,…………
73,TEXT_KINGMI105_05368_ORIGINALSPHENE_000_021,當然，我也非常依賴你。<hex:02100103>今後也請多指教！
74,TEXT_KINGMI105_05368_WUKLAMAT_000_022,（★未使用／刪除予定★）
75,TEXT_KINGMI105_05368_WUKLAMAT_000_023,（★未使用／刪除予定★）
76,TEXT_KINGMI105_05368_WUKLAMAT_100_023,……哎呀，不小心聊久了。
77,TEXT_KINGMI105_05368_WUKLAMAT_110_023,我們也差不多該走了。<hex:02100103>是去巡邏呢，還是去幫謝爾他們呢……。
78,TEXT_KINGMI105_05368_GULOOLJA_000_024,(-？？？？-)喂，大家！
79,TEXT_KINGMI105_05368_WUKLAMAT_100_024,古魯加……還有大家！
80,TEXT_KINGMI105_05368_KRILE_000_025,我們剛剛從愛梅麗瑟那兒聽說你們在這裡。<hex:02100103>沒錯過真是太好了。
