key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_KINGMI107_05370_SEQ_00,機房裡的斯菲恩，似乎想為決戰做準備。
1,TEXT_KINGMI107_05370_SEQ_01,
2,TEXT_KINGMI107_05370_SEQ_02,
3,TEXT_KINGMI107_05370_SEQ_03,
4,TEXT_KINGMI107_05370_SEQ_04,
5,TEXT_KINGMI107_05370_SEQ_05,
6,TEXT_KINGMI107_05370_SEQ_06,
7,TEXT_KINGMI107_05370_SEQ_07,
8,TEXT_KINGMI107_05370_SEQ_08,
9,TEXT_KINGMI107_05370_SEQ_09,
10,TEXT_KINGMI107_05370_SEQ_10,
11,TEXT_KINGMI107_05370_SEQ_11,
12,TEXT_KINGMI107_05370_SEQ_12,
13,TEXT_KINGMI107_05370_SEQ_13,
14,TEXT_KINGMI107_05370_SEQ_14,
15,TEXT_KINGMI107_05370_SEQ_15,
16,TEXT_KINGMI107_05370_SEQ_16,
17,TEXT_KINGMI107_05370_SEQ_17,
18,TEXT_KINGMI107_05370_SEQ_18,
19,TEXT_KINGMI107_05370_SEQ_19,
20,TEXT_KINGMI107_05370_SEQ_20,
21,TEXT_KINGMI107_05370_SEQ_21,
22,TEXT_KINGMI107_05370_SEQ_22,
23,TEXT_KINGMI107_05370_SEQ_23,
24,TEXT_KINGMI107_05370_TODO_00,和政府區的戈桑對話
25,TEXT_KINGMI107_05370_TODO_01,和斯菲恩對話
26,TEXT_KINGMI107_05370_TODO_02,和雷諾德記憶館的雅·修特拉對話
27,TEXT_KINGMI107_05370_TODO_03,
28,TEXT_KINGMI107_05370_TODO_04,
29,TEXT_KINGMI107_05370_TODO_05,
30,TEXT_KINGMI107_05370_TODO_06,
31,TEXT_KINGMI107_05370_TODO_07,
32,TEXT_KINGMI107_05370_TODO_08,
33,TEXT_KINGMI107_05370_TODO_09,
34,TEXT_KINGMI107_05370_TODO_10,
35,TEXT_KINGMI107_05370_TODO_11,
36,TEXT_KINGMI107_05370_TODO_12,
37,TEXT_KINGMI107_05370_TODO_13,
38,TEXT_KINGMI107_05370_TODO_14,
39,TEXT_KINGMI107_05370_TODO_15,
40,TEXT_KINGMI107_05370_TODO_16,
41,TEXT_KINGMI107_05370_TODO_17,
42,TEXT_KINGMI107_05370_TODO_18,
43,TEXT_KINGMI107_05370_TODO_19,
44,TEXT_KINGMI107_05370_TODO_20,
45,TEXT_KINGMI107_05370_TODO_21,
46,TEXT_KINGMI107_05370_TODO_22,
47,TEXT_KINGMI107_05370_TODO_23,
48,TEXT_KINGMI107_05370_GULOOLJA_000_001,謝爾自從回來後就一直很煩躁……。<hex:02100103>我覺得可能是卡琉克斯的態度導致的……<hex:02100103>沒事的，我來想辦法！
49,TEXT_KINGMI107_05370_KRILE_000_005,那個研究設施，我們改天再去好好調查吧。<hex:02100103>我已經把情況告訴雅·修特拉他們了。
50,TEXT_KINGMI107_05370_WUKLAMAT_000_010,……我們去跟他做個了斷吧。<hex:02100103>我絕對不能原諒他。
51,TEXT_KINGMI107_05370_ERENVILLE_000_015,我們這邊的情況不太好……<hex:02100103>不過你們能平安回來就好。
52,TEXT_KINGMI107_05370_SHALE_000_020,……可惜永久人是打不死的。<hex:02100103>不然真想把那個傢伙的臉揍成豬頭。
53,TEXT_KINGMI107_05370_ORIGINALSPHENE_000_030,<hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>……。<hex:02100103>我已經把事情告訴了回來的艾倫維爾，<hex:02100103>也和其他人聯絡上了。
54,TEXT_KINGMI107_05370_ORIGINALSPHENE_100_030,我們再重新確認一下接下來的安排吧。
55,TEXT_KINGMI107_05370_ORIGINALSPHENE_000_031,卡琉克斯說，<hex:02100103>他已經做好了打倒<hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>的準備，<hex:02100103>叫我們去生命記憶園。
56,TEXT_KINGMI107_05370_ORIGINALSPHENE_100_031,雖然這是個陷阱，但我們必須去。<hex:02100103>構成永久人卡琉克斯的記憶，<hex:02100103>似乎就保管在主終端區的上層。
57,TEXT_KINGMI107_05370_SHALE_110_031,……雖然很討厭被他牽著鼻子走，但線索已經得到驗證了。
58,TEXT_KINGMI107_05370_SHALE_120_031,研究設施的轉接器將監控錄像傳輸到了<hex:02100103>生命記憶園的某個設備上，<hex:02100103>這一點沒錯。
59,TEXT_KINGMI107_05370_ORIGINALSPHENE_000_032,和卡琉克斯的戰鬥，請務必帶上我。
60,TEXT_KINGMI107_05370_ORIGINALSPHENE_000_033,為了奧提斯、澤蕾妮亞，另一個我……<hex:02100103>還有最重要的，為了這個國家的明天，<hex:02100103>我希望能盡我所能！
61,TEXT_KINGMI107_05370_Q1_000_000,你說什麼？
62,TEXT_KINGMI107_05370_A1_000_001,我本來就這麼打算
63,TEXT_KINGMI107_05370_A1_000_002,不要亂來！
64,TEXT_KINGMI107_05370_A1_000_003,我會保護你的
65,TEXT_KINGMI107_05370_ORIGINALSPHENE_000_035,……太好了，謝謝你。<hex:02100103>我會努力不辜負你的信任。
66,TEXT_KINGMI107_05370_ORIGINALSPHENE_000_036,謝謝……。<hex:02100103>我會盡我所能的。
67,TEXT_KINGMI107_05370_ORIGINALSPHENE_000_037,我會依靠你的。<hex:02100103>作為回報，你遇到危險時我也會保護你……因為我們是同伴！
68,TEXT_KINGMI107_05370_WUKLAMAT_000_038,我剛剛也說了，我的決心已定。<hex:02100103>請讓我一起戰鬥到最後吧。
69,TEXT_KINGMI107_05370_KRILE_000_039,「拂曉」這邊，已經不需要多說了。
70,TEXT_KINGMI107_05370_KRILE_000_040,阿爾菲諾和愛麗絲、拉哈布雷德和雅·修特拉，<hex:02100103>一聽到情況就說「我們先去那裡等你們」。<hex:02100103>……我隨時都可以出發？
71,TEXT_KINGMI107_05370_ERENVILLE_000_041,我繼續在街上查看大家的情況吧。<hex:02100103>尤其是那些戴著黑色調魂器的人，<hex:02100103>我會特別留意的。
72,TEXT_KINGMI107_05370_SHALE_000_042,我就在這裡待命吧。<hex:02100103>我會做好準備，隨時可以支援，<hex:02100103>有什麼事就聯絡我。
73,TEXT_KINGMI107_05370_GULOOLJA_000_043,……我真的很想跟你們一起去，但我會忍住的。<hex:02100103>我也學會了相信和等待。
74,TEXT_KINGMI107_05370_WUKLAMAT_000_044,對了，我剛剛和可露兒討論了一下。<hex:02100103>在前往生命記憶園之前，<hex:02100103>我們先去戈桑那裡一趟吧。
75,TEXT_KINGMI107_05370_WUKLAMAT_000_045,保全院一直都掌握著這個國家的核心。<hex:02100103>要和最高負責人卡琉克斯做個了斷，<hex:02100103>總得和政府的人說一聲吧。
76,TEXT_KINGMI107_05370_ORIGINALSPHENE_000_046,不管是什麼原因，我們都會阻礙那些想要成為永久人的人的願望……。<hex:02100103>我們也得考慮到這一點。
