key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_KINGMI109_05372_SEQ_00,外圈的斯菲恩似乎想確認人們的情況。
1,TEXT_KINGMI109_05372_SEQ_01,和斯菲恩進行了對話。為了確認情況，在遺產區的尤普圓形農地和「馬胡薩」對話吧。
2,TEXT_KINGMI109_05372_SEQ_02,馬胡薩他們似乎正積極地生活著。為了尋找古魯加加，在遺產區的漂流丘陵和「塔普」對話吧。
3,TEXT_KINGMI109_05372_SEQ_03,從塔普那裡得知了古魯加加他們的位置。在遺產區永護堡外圍尋找「古魯加加」吧。
4,TEXT_KINGMI109_05372_SEQ_04,和艾倫維爾一起聽完了古魯加加的決心。在永護堡外圍和「古魯加加」對話吧。
5,TEXT_KINGMI109_05372_SEQ_05,和古魯加加進行了對話。在後屋和「謝爾」對話吧。
6,TEXT_KINGMI109_05372_SEQ_06,謝爾看到冒險者後露出了安心的表情。和這位一直以來都在努力的她，一起慶祝一下勝利也不錯。
7,TEXT_KINGMI109_05372_SEQ_07,
8,TEXT_KINGMI109_05372_SEQ_08,
9,TEXT_KINGMI109_05372_SEQ_09,
10,TEXT_KINGMI109_05372_SEQ_10,
11,TEXT_KINGMI109_05372_SEQ_11,
12,TEXT_KINGMI109_05372_SEQ_12,
13,TEXT_KINGMI109_05372_SEQ_13,
14,TEXT_KINGMI109_05372_SEQ_14,
15,TEXT_KINGMI109_05372_SEQ_15,
16,TEXT_KINGMI109_05372_SEQ_16,
17,TEXT_KINGMI109_05372_SEQ_17,
18,TEXT_KINGMI109_05372_SEQ_18,
19,TEXT_KINGMI109_05372_SEQ_19,
20,TEXT_KINGMI109_05372_SEQ_20,
21,TEXT_KINGMI109_05372_SEQ_21,
22,TEXT_KINGMI109_05372_SEQ_22,
23,TEXT_KINGMI109_05372_SEQ_23,
24,TEXT_KINGMI109_05372_TODO_00,和馬胡薩對話
25,TEXT_KINGMI109_05372_TODO_01,和塔普對話
26,TEXT_KINGMI109_05372_TODO_02,尋找古魯加加
27,TEXT_KINGMI109_05372_TODO_03,和古魯加加對話
28,TEXT_KINGMI109_05372_TODO_04,和後屋的謝爾對話
29,TEXT_KINGMI109_05372_TODO_05,
30,TEXT_KINGMI109_05372_TODO_06,
31,TEXT_KINGMI109_05372_TODO_07,
32,TEXT_KINGMI109_05372_TODO_08,
33,TEXT_KINGMI109_05372_TODO_09,
34,TEXT_KINGMI109_05372_TODO_10,
35,TEXT_KINGMI109_05372_TODO_11,
36,TEXT_KINGMI109_05372_TODO_12,
37,TEXT_KINGMI109_05372_TODO_13,
38,TEXT_KINGMI109_05372_TODO_14,
39,TEXT_KINGMI109_05372_TODO_15,
40,TEXT_KINGMI109_05372_TODO_16,
41,TEXT_KINGMI109_05372_TODO_17,
42,TEXT_KINGMI109_05372_TODO_18,
43,TEXT_KINGMI109_05372_TODO_19,
44,TEXT_KINGMI109_05372_TODO_20,
45,TEXT_KINGMI109_05372_TODO_21,
46,TEXT_KINGMI109_05372_TODO_22,
47,TEXT_KINGMI109_05372_TODO_23,
48,TEXT_KINGMI109_05372_ALISAIE_000_001,當然，我也會在看完鎮上的情況後，<hex:02100103>去治療那些被蠻神侵蝕的人。<hex:02100103>也得讓安傑洛他們加把勁！
49,TEXT_KINGMI109_05372_YSHTOLA_000_005,如果戴著黑色調魂器的人都被侵蝕了，<hex:02100103>那人數可是有五千……就算我們把所有有魔力的人都動員起來，<hex:02100103>治療起來也需要好幾個月吧。
50,TEXT_KINGMI109_05372_YSHTOLA_000_006,即便如此，這已經是最小的損失了。<hex:02100103>在許多機緣巧合下，我們能夠治癒蠻神侵蝕，<hex:02100103>這真的是一件意義重大的事。
51,TEXT_KINGMI109_05372_KRILE_000_007,向政府說明情況的事就交給我們，<hex:02100103>你可以再陪斯菲恩一會兒嗎？
52,TEXT_KINGMI109_05372_GRAHATIA_000_007,涉及到蠻神召喚，我還在煩惱該怎麼解釋……<hex:02100103>但如果連這點事都辦不好，<hex:02100103>那豈不是辱沒了巴爾德西昂委員會的名聲。
53,TEXT_KINGMI109_05372_ORIGINALSPHENE_000_010,我真的很想接受你們的好意，去看看大家的情況……<hex:02100103>但如果我貿然去問那些不了解我身世的人，<hex:02100103>會不會反而造成混亂……？
54,TEXT_KINGMI109_05372_KRILE_100_010,那不如去拜訪一下，<hex:02100103>在尤普圓形農地工作的農務員馬胡薩女士？
55,TEXT_KINGMI109_05372_KRILE_110_010,你看，她也是我們去和卡琉克斯決戰前，<hex:02100103>到政府區來送行的人之一。<hex:02100103>正好可以向她報平安，一舉兩得。
56,TEXT_KINGMI109_05372_ORIGINALSPHENE_000_011,好主意，謝謝！<hex:02100103>那我們去農地那邊，<hex:02100103>可露兒你們也一路小心。
57,TEXT_KINGMI109_05372_ALISAIE_000_015,艾倫維爾和謝爾聽說我們平安回來，都鬆了一口氣。<hex:02100103>光是聽到他們的聲音，就能感受到他們有多擔心。
58,TEXT_KINGMI109_05372_YSHTOLA_000_020,關於斯菲恩的存在，<hex:02100103>真相很快就會傳開吧。<hex:02100103>據說廣播的聲音響徹了整個國家。
59,TEXT_KINGMI109_05372_ORIGINALSPHENE_000_025,原來如此……她是在這裡工作的人啊。
60,TEXT_KINGMI109_05372_ORIGINALSPHENE_000_026,在決議廳送行的時候，<hex:02100103>她對我說「等你們回來，告訴我你的事情」，<hex:02100103>我也希望能多了解大家。
61,TEXT_KINGMI109_05372_MAHUWSA_000_030,你們……！<hex:02100103>太好了，你們平安回來了！
62,TEXT_KINGMI109_05372_ORIGINALSPHENE_000_031,讓你們擔心了，對不起。<hex:02100103>……大家的情況怎麼樣？
63,TEXT_KINGMI109_05372_MAHUWSA_000_032,倒也沒遇到什麼危險。<hex:02100103>只是，那些戴著黑色調魂器的人，<hex:02100103>都變得有些奇怪。
64,TEXT_KINGMI109_05372_MAHUWSA_000_033,鎮上的負責人佩珀妮女士也是一樣。<hex:02100103>政府好像把他們送到醫療機構保護起來了，<hex:02100103>真不知道會怎麼樣……。
65,TEXT_KINGMI109_05372_ALISAIE_000_034,請放心。<hex:02100103>只要堅持治療，他們會恢復正常的。
66,TEXT_KINGMI109_05372_MAHUWSA_000_035,那就好……。<hex:02100103>我們不想再失去任何一位鎮上的夥伴了。
67,TEXT_KINGMI109_05372_MAHUWSA_000_036,話說回來，提議成為永久人的斯菲恩大人，<hex:02100103>結果是假的……<hex:02100103>我們的心，被他玩弄得夠嗆。
68,TEXT_KINGMI109_05372_MAHUWSA_000_037,但是……這一切都結束了，<hex:02100103>不是你們拼上性命解決的嗎？
69,TEXT_KINGMI109_05372_MAHUWSA_000_038,……真的非常感謝你們。<hex:02100103>接下來，就該我們每個人自己努力了！
70,TEXT_KINGMI109_05372_MAHUWSA_000_039,因為我們還活著。<hex:02100103>只要活著，就能改變未來。
71,TEXT_KINGMI109_05372_MAHUWSA_000_040,你那時的廣播，給了我們希望。<hex:02100103>我和大家都一樣。
