key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_KINGMI106_05369_SEQ_00,第二實驗室前的謝爾，正準備開門。
1,TEXT_KINGMI106_05369_SEQ_01,
2,TEXT_KINGMI106_05369_SEQ_02,
3,TEXT_KINGMI106_05369_SEQ_03,
4,TEXT_KINGMI106_05369_SEQ_04,
5,TEXT_KINGMI106_05369_SEQ_05,
6,TEXT_KINGMI106_05369_SEQ_06,
7,TEXT_KINGMI106_05369_SEQ_07,
8,TEXT_KINGMI106_05369_SEQ_08,
9,TEXT_KINGMI106_05369_SEQ_09,
10,TEXT_KINGMI106_05369_SEQ_10,
11,TEXT_KINGMI106_05369_SEQ_11,
12,TEXT_KINGMI106_05369_SEQ_12,
13,TEXT_KINGMI106_05369_SEQ_13,
14,TEXT_KINGMI106_05369_SEQ_14,
15,TEXT_KINGMI106_05369_SEQ_15,
16,TEXT_KINGMI106_05369_SEQ_16,
17,TEXT_KINGMI106_05369_SEQ_17,
18,TEXT_KINGMI106_05369_SEQ_18,
19,TEXT_KINGMI106_05369_SEQ_19,
20,TEXT_KINGMI106_05369_SEQ_20,
21,TEXT_KINGMI106_05369_SEQ_21,
22,TEXT_KINGMI106_05369_SEQ_22,
23,TEXT_KINGMI106_05369_SEQ_23,
24,TEXT_KINGMI106_05369_TODO_00,尋找<hex:022811FF0A>EventItem<hex:F61E93390103>
25,TEXT_KINGMI106_05369_TODO_01,與謝爾對話
26,TEXT_KINGMI106_05369_TODO_02,對所長室前的<hex:02280CFF05>EObj<hex:F61EBEBD0103>使用<hex:022811FF0A>EventItem<hex:F61E93390103>
27,TEXT_KINGMI106_05369_TODO_03,與謝爾對話
28,TEXT_KINGMI106_05369_TODO_04,在所長室收集情報
29,TEXT_KINGMI106_05369_TODO_05,將<hex:022811FF0A>EventItem<hex:F61E933A0103>交給謝爾
30,TEXT_KINGMI106_05369_TODO_06,調查<hex:02280CFF05>EObj<hex:F61EBEAD0103>，選擇正確的密碼
31,TEXT_KINGMI106_05369_TODO_07,與謝爾對話
32,TEXT_KINGMI106_05369_TODO_08,與後備室的謝爾對話
33,TEXT_KINGMI106_05369_TODO_09,
34,TEXT_KINGMI106_05369_TODO_10,
35,TEXT_KINGMI106_05369_TODO_11,
36,TEXT_KINGMI106_05369_TODO_12,
37,TEXT_KINGMI106_05369_TODO_13,
38,TEXT_KINGMI106_05369_TODO_14,
39,TEXT_KINGMI106_05369_TODO_15,
40,TEXT_KINGMI106_05369_TODO_16,
41,TEXT_KINGMI106_05369_TODO_17,
42,TEXT_KINGMI106_05369_TODO_18,
43,TEXT_KINGMI106_05369_TODO_19,
44,TEXT_KINGMI106_05369_TODO_20,
45,TEXT_KINGMI106_05369_TODO_21,
46,TEXT_KINGMI106_05369_TODO_22,
47,TEXT_KINGMI106_05369_TODO_23,
48,TEXT_KINGMI106_05369_SHALE_100_020,呵呵，開玩笑的。<hex:02100103>……那麼，我來開門了。
49,TEXT_KINGMI106_05369_SHALE_000_020,太好了……沒有問題，門開了。<hex:02100103>我們快進第二實驗室吧。
50,TEXT_KINGMI106_05369_KRILE_000_021,啊，那個是……！
51,TEXT_KINGMI106_05369_KRILE_000_022,「連接世界的力量」的鑰匙！？
52,TEXT_KINGMI106_05369_SHALE_000_023,顯示器上的是……「鑰匙」的設計圖嗎？
53,TEXT_KINGMI106_05369_WUKLAMAT_000_024,旁邊的裝置裡有實物哦。<hex:02100103>但是，<hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>拿的那個<hex:02100103>裡面好像有塊細長的石頭吧？
54,TEXT_KINGMI106_05369_KRILE_000_025,等、等一下……！<hex:02100103>這麼說的話，我們可能要重新認識一下了。
55,TEXT_KINGMI106_05369_KRILE_100_025,「鑰匙」原本是米拉拉族的秘寶。<hex:02100103>永恆之城利用它，<hex:02100103>試圖控制「連接世界的力量」……。
56,TEXT_KINGMI106_05369_KRILE_110_025,正如我們現在看到的，<hex:02100103>在他們的研究室裡，正在製造除了結晶之外的零件。<hex:02100103>也就是說……？
57,TEXT_KINGMI106_05369_Q1_000_000,怎麼說？
58,TEXT_KINGMI106_05369_A1_000_001,裡面的結晶才是「鑰匙」
59,TEXT_KINGMI106_05369_A1_000_002,外側是永恆之城製作的控制裝置
60,TEXT_KINGMI106_05369_KRILE_000_027,……沒錯，這麼想比較合理。<hex:02100103>我父母也說過同樣的話。
61,TEXT_KINGMI106_05369_KRILE_000_028,關於「鑰匙」，還有很多謎團。<hex:02100103>永恆之城雖然對它進行了改造，<hex:02100103>但他們並非完全理解其原理……。
62,TEXT_KINGMI106_05369_KRILE_000_029,這把「鑰匙」究竟是在何時、由何人創造的，<hex:02100103>以及它所帶來的「連接世界的力量」的本質是什麼……<hex:02100103>沒有人能解開這些謎團。
63,TEXT_KINGMI106_05369_WUKLAMAT_000_030,原來如此……。<hex:02100103>因為有永恆之城製作的控制裝置，<hex:02100103>卡琉克斯才能鎖定「鑰匙」的位置吧。
64,TEXT_KINGMI106_05369_KRILE_000_031,雖然很想深入調查……<hex:02100103>但對「鑰匙」的調查，還是改日再進行吧。<hex:02100103>下次把雅·修特拉也帶過來。
65,TEXT_KINGMI106_05369_ORIGINALSPHENE_000_032,說得對……我們現在要先找到卡琉克斯的藏身之處。<hex:02100103>要是能有進入所長室的安全卡就好了。
66,TEXT_KINGMI106_05369_SHALE_000_033,這個房間進行著高度機密的研究，<hex:02100103>肯定有能進入所長室的高級職員。
67,TEXT_KINGMI106_05369_SHALE_000_034,我們需要的是三級安全卡……<hex:02100103>先分頭找找吧。
68,TEXT_KINGMI106_05369_ORIGINALSPHENE_000_035,我來找找桌子裡。<hex:02100103>一定就在附近了……我們一起加油！
69,TEXT_KINGMI106_05369_WUKLAMAT_000_040,安全卡，安全卡……。<hex:02100103>可別混在這些行李裡啊。
70,TEXT_KINGMI106_05369_KRILE_000_045,……我不由得想尋找父母留下的痕跡。<hex:02100103>雖然我知道這裡沒有。
71,TEXT_KINGMI106_05369_KRILE_000_050,（★未使用／刪除予定★）
72,TEXT_KINGMI106_05369_SHALE_000_055,這個房間好像有監控攝像頭，<hex:02100103>我來查看一下當時的情況。<hex:02100103>如果能知道職員們的行動，也許就能找到卡了。
73,TEXT_KINGMI106_05369_GULOOLJA_000_060,「鑰匙」的控制裝置……<hex:02100103>製造了這麼多，難道都是試製品嗎？
74,TEXT_KINGMI106_05369_SYSTEM_000_070,找到了安全卡！<hex:02100103>上面寫著「Lv3」。
75,TEXT_KINGMI106_05369_KRILE_000_071,難道，找到安全卡了？<hex:02100103>太好了，還留著……。
76,TEXT_KINGMI106_05369_KRILE_000_072,為了保險起見，讓謝爾確認一下吧！
77,TEXT_KINGMI106_05369_KRILE_000_073,（★未使用／刪除予定★）
78,TEXT_KINGMI106_05369_SYSTEM_000_074,這裡放著裝有資料等的箱子。<hex:02100103>安全卡似乎不在這裡……。
