key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_KINGMI102_05365_SEQ_00,9-14居住殼的瓦亞克似乎很擔心同伴。
1,TEXT_KINGMI102_05365_SEQ_01,
2,TEXT_KINGMI102_05365_SEQ_02,
3,TEXT_KINGMI102_05365_SEQ_03,
4,TEXT_KINGMI102_05365_SEQ_04,
5,TEXT_KINGMI102_05365_SEQ_05,
6,TEXT_KINGMI102_05365_SEQ_06,
7,TEXT_KINGMI102_05365_SEQ_07,
8,TEXT_KINGMI102_05365_SEQ_08,
9,TEXT_KINGMI102_05365_SEQ_09,
10,TEXT_KINGMI102_05365_SEQ_10,
11,TEXT_KINGMI102_05365_SEQ_11,
12,TEXT_KINGMI102_05365_SEQ_12,
13,TEXT_KINGMI102_05365_SEQ_13,
14,TEXT_KINGMI102_05365_SEQ_14,
15,TEXT_KINGMI102_05365_SEQ_15,
16,TEXT_KINGMI102_05365_SEQ_16,
17,TEXT_KINGMI102_05365_SEQ_17,
18,TEXT_KINGMI102_05365_SEQ_18,
19,TEXT_KINGMI102_05365_SEQ_19,
20,TEXT_KINGMI102_05365_SEQ_20,
21,TEXT_KINGMI102_05365_SEQ_21,
22,TEXT_KINGMI102_05365_SEQ_22,
23,TEXT_KINGMI102_05365_SEQ_23,
24,TEXT_KINGMI102_05365_TODO_00,和可露兒對話
25,TEXT_KINGMI102_05365_TODO_01,在<hex:02280CFF05>EObj<hex:F61EBE710103>處環顧四周
26,TEXT_KINGMI102_05365_TODO_02,在<hex:02280CFF05>EObj<hex:F61EBE720103>處再次環顧四周
27,TEXT_KINGMI102_05365_TODO_03,在<hex:02280CFF05>EObj<hex:F61EBE730103>處繼續環顧四周
28,TEXT_KINGMI102_05365_TODO_04,和斯菲恩對話
29,TEXT_KINGMI102_05365_TODO_05,
30,TEXT_KINGMI102_05365_TODO_06,
31,TEXT_KINGMI102_05365_TODO_07,
32,TEXT_KINGMI102_05365_TODO_08,
33,TEXT_KINGMI102_05365_TODO_09,
34,TEXT_KINGMI102_05365_TODO_10,
35,TEXT_KINGMI102_05365_TODO_11,
36,TEXT_KINGMI102_05365_TODO_12,
37,TEXT_KINGMI102_05365_TODO_13,
38,TEXT_KINGMI102_05365_TODO_14,
39,TEXT_KINGMI102_05365_TODO_15,
40,TEXT_KINGMI102_05365_TODO_16,
41,TEXT_KINGMI102_05365_TODO_17,
42,TEXT_KINGMI102_05365_TODO_18,
43,TEXT_KINGMI102_05365_TODO_19,
44,TEXT_KINGMI102_05365_TODO_20,
45,TEXT_KINGMI102_05365_TODO_21,
46,TEXT_KINGMI102_05365_TODO_22,
47,TEXT_KINGMI102_05365_TODO_23,
48,TEXT_KINGMI102_05365_ORIGINALSPHENE_000_001,不行，越是這種時候越要冷靜……。
49,TEXT_KINGMI102_05365_MILOS_000_005,媽媽在我動不了的時候，<hex:02100103>一直都在我身邊，呼喚著我。<hex:02100103>所以，我也要這麼做……！
50,TEXT_KINGMI102_05365_KRILE_000_010,這位就交給我來照顧。<hex:02100103>你們，快去伊薩多拉他們那邊……！
51,TEXT_KINGMI102_05365_SOLUTIONRESIDENT73_000_015,這、這究竟是……怎麼回事……！
52,TEXT_KINGMI102_05365_WAYAKKWE_000_020,那個……大廳那邊，是有人倒下了嗎……？
53,TEXT_KINGMI102_05365_WAYAKKWE_000_021,他或許是忘斷軍的同伴。<hex:02100103>我得立刻去確認他的安危…………。
54,TEXT_KINGMI102_05365_ORIGINALSPHENE_000_022,等一下，你還沒完全恢復，要靜養才行！<hex:02100103>瓦亞克你能不能和米洛斯一起，<hex:02100103>留在這裡看看伊薩多拉的情況？
55,TEXT_KINGMI102_05365_ORIGINALSPHENE_000_023,大廳那邊，我們去看看情況……。
56,TEXT_KINGMI102_05365_WAYAKKWE_000_024,抱歉……那就拜託了……。<hex:02100103>各位，請務必多加小心……。
57,TEXT_KINGMI102_05365_ORIGINALSPHENE_000_025,（★未使用／削除予定★）
58,TEXT_KINGMI102_05365_ORIGINALSPHENE_000_030,那位……已經……。
59,TEXT_KINGMI102_05365_WAYAKKWE_000_035,伊薩多拉他們，剛剛辦完遷出屏障的手續，<hex:02100103>正準備搬家呢……。<hex:02100103>她醒來以後，必須和其他人一起得到保護才行……。
60,TEXT_KINGMI102_05365_KRILE_000_040,……太好了，伊薩多拉保住了性命。<hex:02100103>謝謝你們倆。
61,TEXT_KINGMI102_05365_KRILE_000_041,這邊的居民也已經處理好了傷口。
62,TEXT_KINGMI102_05365_KRILE_100_041,但是，忘斷軍那邊還是出現了犧牲者……。
63,TEXT_KINGMI102_05365_ORIGINALSPHENE_110_041,果然，他是忘斷軍的人……。<hex:02100103>他是拼盡全力，保護了我們吧……。
64,TEXT_KINGMI102_05365_SOLUTIONRESIDENT73_120_041,真的……真的非常抱歉……。<hex:02100103>為什麼會發生這種事，我完全搞不明白……！
65,TEXT_KINGMI102_05365_SOLUTIONRESIDENT73_130_041,那些機械兵，明明剛才都還好好的。<hex:02100103>可突然間就發狂了……！
66,TEXT_KINGMI102_05365_KRILE_000_042,果然，是卡琉克斯的命令……吧……。
67,TEXT_KINGMI102_05365_OBLIVIONF05365_000_043,大家都沒事嗎？！<hex:02100103>我收到了瓦亞克的聯絡……
68,TEXT_KINGMI102_05365_ORIGINALSPHENE_000_044,對不起……。<hex:02100103>我們趕到的時候，他已經……。
69,TEXT_KINGMI102_05365_OBLIVIONM05365_000_045,……我也很擔心吉歐德。<hex:02100103>等我們確保了居住殼的安全，就立刻去找他。
70,TEXT_KINGMI102_05365_ORIGINALSPHENE_000_046,什麼意思……？<hex:02100103>吉歐德他怎麼了！？
71,TEXT_KINGMI102_05365_OBLIVIONM05365_000_047,其實，我們和吉歐德的聯絡中斷了有一會兒了。
72,TEXT_KINGMI102_05365_OBLIVIONF05365_000_047,但是，居住殼一帶的機械兵控制權還沒有恢復，<hex:02100103>所以我們必須優先確認居民的安危……。
73,TEXT_KINGMI102_05365_ORIGINALSPHENE_000_048,既然如此，就由我們來找吉歐德吧。
74,TEXT_KINGMI102_05365_KRILE_100_048,沒錯，忘斷軍裡沒有佩戴調魂器的人比較多……<hex:02100103>如果剛才的推測是正確的，<hex:02100103>他們自身也有可能成為攻擊目標。
75,TEXT_KINGMI102_05365_KRILE_110_048,你們就<hex:02100103>繼續幫忙確認居民的安危吧……<hex:02100103>不過，要盡可能小心，別被機械兵發現了。
76,TEXT_KINGMI102_05365_OBLIVIONM05365_000_049,太感謝了……。<hex:02100103>那請你們帶上這個通訊器。
77,TEXT_KINGMI102_05365_OBLIVIONM05365_000_050,這是我們用來和附近同伴聯絡的工具，<hex:02100103>已經進行過改良，不會被卡琉克斯竊聽。
78,TEXT_KINGMI102_05365_OBLIVIONM05365_000_051,瓦亞克也拿著同樣的東西，<hex:02100103>我會告訴他繼續呼叫吉歐德。
79,TEXT_KINGMI102_05365_OBLIVIONF05365_000_052,各位，請多加小心……！
