key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_KINGMI110_05373_SEQ_00,後屋的謝爾看起來很安心。
1,TEXT_KINGMI110_05373_SEQ_01,和謝爾他們一起品味了勝利的喜悅。亞歷山德里亞的人們要平靜下來，估計還需要幾周時間。和後屋的「謝爾」對話，稍作休息吧。
2,TEXT_KINGMI110_05373_SEQ_02,在休息的同時，見證了亞歷山德里亞的重新出發。在生存記憶區的雷諾德·記憶和「斯菲恩」對話吧。
3,TEXT_KINGMI110_05373_SEQ_03,斯菲恩雖然有些困惑，但似乎已經下定決心要守護民眾。在圖拉爾的沃洛克聯王宮前和「烏克拉瑪特」對話吧。
4,TEXT_KINGMI110_05373_SEQ_04,從烏克拉瑪特他們那裡，感受到了各自的心意。在第九區·帕拉科斯公園和「斯菲恩」對話吧。
5,TEXT_KINGMI110_05373_SEQ_05,從斯菲恩的話中，我們看到了亞歷山德里亞的未來。今後，亞歷山德里亞的人們將和新任國王一起，重新找回笑容吧。
6,TEXT_KINGMI110_05373_SEQ_06,
7,TEXT_KINGMI110_05373_SEQ_07,
8,TEXT_KINGMI110_05373_SEQ_08,
9,TEXT_KINGMI110_05373_SEQ_09,
10,TEXT_KINGMI110_05373_SEQ_10,
11,TEXT_KINGMI110_05373_SEQ_11,
12,TEXT_KINGMI110_05373_SEQ_12,
13,TEXT_KINGMI110_05373_SEQ_13,
14,TEXT_KINGMI110_05373_SEQ_14,
15,TEXT_KINGMI110_05373_SEQ_15,
16,TEXT_KINGMI110_05373_SEQ_16,
17,TEXT_KINGMI110_05373_SEQ_17,
18,TEXT_KINGMI110_05373_SEQ_18,
19,TEXT_KINGMI110_05373_SEQ_19,
20,TEXT_KINGMI110_05373_SEQ_20,
21,TEXT_KINGMI110_05373_SEQ_21,
22,TEXT_KINGMI110_05373_SEQ_22,
23,TEXT_KINGMI110_05373_SEQ_23,
24,TEXT_KINGMI110_05373_TODO_00,和謝爾對話
25,TEXT_KINGMI110_05373_TODO_01,和斯菲恩對話
26,TEXT_KINGMI110_05373_TODO_02,和沃洛克聯王宮前的烏克拉瑪特對話
27,TEXT_KINGMI110_05373_TODO_03,和帕拉科斯公園的斯菲恩對話
28,TEXT_KINGMI110_05373_TODO_04,
29,TEXT_KINGMI110_05373_TODO_05,
30,TEXT_KINGMI110_05373_TODO_06,
31,TEXT_KINGMI110_05373_TODO_07,
32,TEXT_KINGMI110_05373_TODO_08,
33,TEXT_KINGMI110_05373_TODO_09,
34,TEXT_KINGMI110_05373_TODO_10,
35,TEXT_KINGMI110_05373_TODO_11,
36,TEXT_KINGMI110_05373_TODO_12,
37,TEXT_KINGMI110_05373_TODO_13,
38,TEXT_KINGMI110_05373_TODO_14,
39,TEXT_KINGMI110_05373_TODO_15,
40,TEXT_KINGMI110_05373_TODO_16,
41,TEXT_KINGMI110_05373_TODO_17,
42,TEXT_KINGMI110_05373_TODO_18,
43,TEXT_KINGMI110_05373_TODO_19,
44,TEXT_KINGMI110_05373_TODO_20,
45,TEXT_KINGMI110_05373_TODO_21,
46,TEXT_KINGMI110_05373_TODO_22,
47,TEXT_KINGMI110_05373_TODO_23,
48,TEXT_KINGMI110_05373_KRILE_000_001,啊，你也回來了！<hex:02100103>我在和政府正式會談之前，<hex:02100103>也想先過來露個臉。
49,TEXT_KINGMI110_05373_SHALE_000_010,大家終於回來了，<hex:02100103>就讓我沉浸在勝利的餘韻中吧。
50,TEXT_KINGMI110_05373_KRILE_000_011,這一路上，也發生了不少事呢。
51,TEXT_KINGMI110_05373_SHALE_000_012,……是啊，真的。<hex:02100103>多虧了這些，我心裡也終於有了一個了斷。
52,TEXT_KINGMI110_05373_SHALE_000_013,這樣就好了吧。<hex:02100103>卡福奇瓦……以及晶洞……。
53,TEXT_KINGMI110_05373_SHALE_000_014,不過，需要做的事情反而更多了。<hex:02100103>政府的請求，還有對收納艙10-29的再調查……<hex:02100103>既然如此，我也只能下定決心，盡力去完成所有事了。
54,TEXT_KINGMI110_05373_KRILE_000_015,收納艙10-29……是永久保存體的研究設施吧。<hex:02100103>那裡好像也有研究「鑰匙」的房間。
55,TEXT_KINGMI110_05373_KRILE_000_016,雖然可以認為他們是在研究過程中了解了鏡中世界，<hex:02100103>但卡琉克斯竟然連蠻神召喚的方法都掌握了……。
56,TEXT_KINGMI110_05373_KRILE_000_017,這次我們面對的，<hex:02100103>不僅僅是亞歷山德里亞的問題……<hex:02100103>或許只是一個更大陰謀的一小部分。
57,TEXT_KINGMI110_05373_Q1_000_000,（★未使用／削除予定★）
58,TEXT_KINGMI110_05373_A1_000_001,（★未使用／削除予定★）
59,TEXT_KINGMI110_05373_A1_000_002,（★未使用／削除予定★）
60,TEXT_KINGMI110_05373_KRILE_000_019,（★未使用／削除予定★）
61,TEXT_KINGMI110_05373_KRILE_000_020,（★未使用／削除予定★）
62,TEXT_KINGMI110_05373_KRILE_000_021,……總之，等謝爾他們開始再調查時，<hex:02100103>我們也要找機會參與進來。
63,TEXT_KINGMI110_05373_KRILE_000_022,那我就先回去和政府談話了。<hex:02100103>要是拉哈特一個人被問個沒完，那就太可憐了……<hex:02100103>我們一會兒再見！
64,TEXT_KINGMI110_05373_SHALE_000_023,我也差不多該回去工作了。<hex:02100103>首先要根據收納艙10-29里留下的資訊，<hex:02100103>調查是否還有其他需要探索的地方。
65,TEXT_KINGMI110_05373_SHALE_100_023,希望能找到什麼有用的……能為這個國家的未來做出貢獻的資訊。
66,TEXT_KINGMI110_05373_SHALE_000_024,不管怎麼說，城鎮要恢復平靜還需要幾周時間。<hex:02100103>無論是討論未來的事，還是再調查設施，<hex:02100103>都等我們養足精神後再說吧。
67,TEXT_KINGMI110_05373_SHALE_000_025,如果想休息，請使用裡面的臨時休息室。<hex:02100103>叫我一聲，我會帶你去的。
68,TEXT_KINGMI110_05373_SHALE_000_030,（★未使用／削除予定★）
69,TEXT_KINGMI110_05373_SHALE_000_031,啊，是要去休息一下嗎？
70,TEXT_KINGMI110_05373_SYSTEM_000_032,據說鎮子要恢復平靜還需要一段時間。<hex:02100103>那就先休息一下，看看情況吧……。
71,TEXT_KINGMI110_05373_SYSTEM_000_040,現在要休息嗎？
72,TEXT_KINGMI110_05373_WUKLAMAT_000_045,斯菲恩又將成為國王，是嗎……。<hex:02100103>這應該就是民眾對「兩位斯菲恩」的，<hex:02100103>最終答案吧。
73,TEXT_KINGMI110_05373_KRILE_000_050,新亞歷山德里亞國王的誕生啊。<hex:02100103>得好好慶祝一下才行。
74,TEXT_KINGMI110_05373_GRAHATIA_000_055,亞歷山德里亞一定會比以往更美好。<hex:02100103>我也很高興能見證這一刻。
75,TEXT_KINGMI110_05373_ERENVILLE_000_060,讓斯菲恩成為理王……是古魯加加推薦的。<hex:02100103>她能接受，那小子也會很高興吧。
76,TEXT_KINGMI110_05373_GOSSAN_000_065,正如烏克拉瑪特國王所說，現在才是重新出發的時候。
